"ES"	"p_val"	"path"	"hits"	"hits_n"
"FGF23 signaling in hypophosphatemic rickets and related disorders"	0.381185757552055	0.467502351028592	"FGF23 signaling in hypophosphatemic rickets and related disorders"	"142680"	1
"Purine metabolism"	-Inf	1	"Purine metabolism"	""	0
"Downregulation of ACE2 by SARS CoV 2 spike protein"	-Inf	1	"Downregulation of ACE2 by SARS CoV 2 spike protein"	""	0
"Ciliopathies"	-0.777243605052428	0.820166953755385	"Ciliopathies"	"57560;11020;374654;22897"	4
"Cholesterol biosynthesis with skeletal dysplasias"	-Inf	1	"Cholesterol biosynthesis with skeletal dysplasias"	""	0
"EGFR tyrosine kinase inhibitor resistance"	-1.3964218211115	0.729500696302098	"EGFR tyrosine kinase inhibitor resistance"	"5582"	1
"Endochondral ossification with skeletal dysplasias"	-Inf	0.418720609687108	"Endochondral ossification with skeletal dysplasias"	""	0
"Insulin signaling"	-0.575224973900262	0.802911972152287	"Insulin signaling"	"1326;5600;3551"	3
"Somatic sex determination"	-Inf	1	"Somatic sex determination"	""	0
"Glycosaminoglycan degradation"	-0.566346822553809	0.37225235166166	"Glycosaminoglycan degradation"	"3425"	1
"TGF beta receptor signaling in skeletal dysplasias"	-0.855853439748794	1	"TGF beta receptor signaling in skeletal dysplasias"	"4054"	1
"Conversion of angiotensinogen to angiotensin II "	-Inf	1	"Conversion of angiotensinogen to angiotensin II "	""	0
"Genes controlling nephrogenesis"	-Inf	0.633051901537126	"Genes controlling nephrogenesis"	""	0
"mBDNF and proBDNF regulation of GABA neurotransmission"	-0.169011325008424	1	"mBDNF and proBDNF regulation of GABA neurotransmission"	"2564"	1
"GDNF RET signaling axis"	0.603578178888503	0.467502351028592	"GDNF RET signaling axis"	"11020"	1
"Regucalcin in proximal tubule epithelial kidney cells"	-Inf	1	"Regucalcin in proximal tubule epithelial kidney cells"	""	0
"Mammalian disorder of sexual development"	0.188540679609659	0.495938057055114	"Mammalian disorder of sexual development"	"5600"	1
"Influence of laminopathies on Wnt signaling"	-Inf	0.626260545679217	"Influence of laminopathies on Wnt signaling"	""	0
"SARS CoV 2 and COVID 19 pathway"	-Inf	1	"SARS CoV 2 and COVID 19 pathway"	""	0
"Linoleic acid metabolism affected by SARS CoV 2"	-Inf	1	"Linoleic acid metabolism affected by SARS CoV 2"	""	0
"Intracellular trafficking proteins involved in CMT neuropathy"	-0.0209126860192903	0.522861501435776	"Intracellular trafficking proteins involved in CMT neuropathy"	"90678"	1
"Hijack of ubiquitination by SARS CoV 2"	-Inf	1	"Hijack of ubiquitination by SARS CoV 2"	""	0
"Endoplasmic reticulum stress response in coronavirus infection"	-Inf	0.636820547946559	"Endoplasmic reticulum stress response in coronavirus infection"	""	0
"Host pathogen interaction of human coronaviruses autophagy"	-Inf	1	"Host pathogen interaction of human coronaviruses autophagy"	""	0
"Host pathogen interaction of human coronaviruses apoptosis"	0.664978723552647	0.452691158143295	"Host pathogen interaction of human coronaviruses apoptosis"	"5600"	1
"Type I interferon induction and signaling during SARS CoV 2 infection"	-Inf	1	"Type I interferon induction and signaling during SARS CoV 2 infection"	""	0
"Kisspeptin kisspeptin receptor system in the ovary"	-0.0968615392525889	1	"Kisspeptin kisspeptin receptor system in the ovary"	"5582"	1
"MAP3K1 role in promoting and blocking gonadal determination"	0.381185757552055	0.37225235166166	"MAP3K1 role in promoting and blocking gonadal determination"	"5600"	1
"Peroxiredoxin 2 induced ovarian failure"	-Inf	1	"Peroxiredoxin 2 induced ovarian failure"	""	0
"CAMKK2 pathway"	0.0186156781673468	0.595338301207528	"CAMKK2 pathway"	"8874"	1
"Disruption of postsynaptic signaling by CNV"	-0.669440315517913	0.595338301207528	"Disruption of postsynaptic signaling by CNV"	"2906"	1
"Activation of NLRP3 inflammasome by SARS CoV 2"	-Inf	1	"Activation of NLRP3 inflammasome by SARS CoV 2"	""	0
"Host pathogen interaction of human coronaviruses MAPK signaling"	-0.203776743169101	1	"Host pathogen interaction of human coronaviruses MAPK signaling"	"5600"	1
"Overlap between signal transduction pathways contributing to LMNA laminopathies"	-Inf	0.407946147714057	"Overlap between signal transduction pathways contributing to LMNA laminopathies"	""	0
"Host pathogen interaction of human coronaviruses interferon induction"	0.144146560251206	0.595338301207528	"Host pathogen interaction of human coronaviruses interferon induction"	"3551"	1
"SARS CoV 2 and ACE2 receptor molecular mechanisms"	-Inf	1	"SARS CoV 2 and ACE2 receptor molecular mechanisms"	""	0
"Pathogenesis of SARS CoV 2 mediated by nsp9 nsp10 complex"	-Inf	1	"Pathogenesis of SARS CoV 2 mediated by nsp9 nsp10 complex"	""	0
"COVID 19 adverse outcome pathway"	-Inf	1	"COVID 19 adverse outcome pathway"	""	0
"IL 2 signaling pathway"	-Inf	0.626260545679217	"IL 2 signaling pathway"	""	0
"Purinergic signaling"	-Inf	1	"Purinergic signaling"	""	0
"LDLRAD4 and what we know about it"	-Inf	1	"LDLRAD4 and what we know about it"	""	0
"1q21 1 copy number variation syndrome"	0.188540679609659	0.522861501435776	"1q21 1 copy number variation syndrome"	"90780"	1
"3q29 copy number variation syndrome"	-Inf	0.421157697119052	"3q29 copy number variation syndrome"	""	0
"SARS coronavirus and innate immunity"	-Inf	1	"SARS coronavirus and innate immunity"	""	0
"Proximal tubule transport"	0.257803342046773	0.667110558312308	"Proximal tubule transport"	"65010;142680"	2
"Cellular proteostasis"	-Inf	1	"Cellular proteostasis"	""	0
"Neuroinflammation"	-Inf	1	"Neuroinflammation"	""	0
"Mitochondrial complex II assembly"	-Inf	1	"Mitochondrial complex II assembly"	""	0
"Mitochondrial complex III assembly"	-Inf	1	"Mitochondrial complex III assembly"	""	0
"Mitochondrial complex IV assembly"	-Inf	1	"Mitochondrial complex IV assembly"	""	0
"Autophagy"	-Inf	1	"Autophagy"	""	0
"Unfolded protein response"	-Inf	1	"Unfolded protein response"	""	0
"COVID 19 thrombosis and anticoagulation"	-Inf	1	"COVID 19 thrombosis and anticoagulation"	""	0
"MAPK pathway in congenital thyroid cancer"	-Inf	1	"MAPK pathway in congenital thyroid cancer"	""	0
"Direct reversal repair"	-Inf	1	"Direct reversal repair"	""	0
"7q11 23 copy number variation syndrome"	-1.76565563077722	0.373121272522213	"7q11 23 copy number variation syndrome"	"10514"	1
"Perturbations to host cell autophagy induced by SARS CoV 2 proteins"	-Inf	1	"Perturbations to host cell autophagy induced by SARS CoV 2 proteins"	""	0
"15q11 2 copy number variation syndrome"	1.8666125847223	0.218379703294344	"15q11 2 copy number variation syndrome"	"10426"	1
"GPR143 in melanocytes and retinal pigment epithelium cells"	-0.0593868338339261	0.560585221086117	"GPR143 in melanocytes and retinal pigment epithelium cells"	"196883"	1
"15q13 3 copy number variation syndrome"	-Inf	1	"15q13 3 copy number variation syndrome"	""	0
"DNA repair pathways full network"	-0.610201112143237	1	"DNA repair pathways full network"	"5427;3978;2968"	3
"Nitric oxide metabolism in cystic fibrosis"	1.48810096146857	0.299510294678952	"Nitric oxide metabolism in cystic fibrosis"	"3276"	1
"16p11 2 proximal deletion syndrome"	-1.18649875173727	0.724694544888283	"16p11 2 proximal deletion syndrome"	"7186"	1
"16p11 2 distal deletion syndrome"	1.01861567816735	0.223459322317232	"16p11 2 distal deletion syndrome"	"3276;7186"	2
"Steroid biosynthesis"	-Inf	1	"Steroid biosynthesis"	""	0
"STING pathway in Kawasaki like disease and COVID 19"	0.188540679609659	0.437469831094306	"STING pathway in Kawasaki like disease and COVID 19"	"3551"	1
"Airway smooth muscle cell contraction"	-Inf	1	"Airway smooth muscle cell contraction"	""	0
"p53 transcriptional gene network"	-Inf	0.116255094702883	"p53 transcriptional gene network"	""	0
"Fluoroacetic acid toxicity"	-Inf	1	"Fluoroacetic acid toxicity"	""	0
"RAS and bradykinin pathways in COVID 19"	-Inf	1	"RAS and bradykinin pathways in COVID 19"	""	0
"Urea cycle and metabolism of amino groups"	-Inf	1	"Urea cycle and metabolism of amino groups"	""	0
"Galanin receptor pathway"	-Inf	1	"Galanin receptor pathway"	""	0
"Phosphoinositides metabolism"	-Inf	0.643658749728168	"Phosphoinositides metabolism"	""	0
"Glycogen synthesis and degradation"	-Inf	0.62780372576023	"Glycogen synthesis and degradation"	""	0
"GPCRs class C metabotropic glutamate pheromone"	-Inf	1	"GPCRs class C metabotropic glutamate pheromone"	""	0
"Proline and hydroxyproline pathways"	-Inf	1	"Proline and hydroxyproline pathways"	""	0
"nsp1 from SARS CoV 2 inhibits translation initiation in the host cell"	-Inf	1	"nsp1 from SARS CoV 2 inhibits translation initiation in the host cell"	""	0
"Glycine metabolism including IMDs"	-Inf	1	"Glycine metabolism including IMDs"	""	0
"Amino acid transport defects IEMs "	-Inf	1	"Amino acid transport defects IEMs "	""	0
"Ethylmalonic encephalopathy"	-Inf	1	"Ethylmalonic encephalopathy"	""	0
"Biotin metabolism including IMDs"	-Inf	1	"Biotin metabolism including IMDs"	""	0
"Genes associated with the development of rheumatoid arthritis"	-Inf	1	"Genes associated with the development of rheumatoid arthritis"	""	0
"Angiotensin II receptor type 1 pathway"	-Inf	1	"Angiotensin II receptor type 1 pathway"	""	0
"Riboflavin and CoQ disorders"	-Inf	1	"Riboflavin and CoQ disorders"	""	0
"Mitochondrial immune response to SARS CoV 2"	-Inf	1	"Mitochondrial immune response to SARS CoV 2"	""	0
"SARS CoV 2 innate immunity evasion and cell specific immune response"	0.451575085443453	0.263345812643407	"SARS CoV 2 innate immunity evasion and cell specific immune response"	"1437;7020;7186"	3
"Pentose phosphate pathway in senescent cells"	-Inf	1	"Pentose phosphate pathway in senescent cells"	""	0
"Kynurenine pathway and links to cell senescence"	-Inf	1	"Kynurenine pathway and links to cell senescence"	""	0
"NAD metabolism in oncogene induced senescence and mitochondrial dysfunction associated senescence"	-Inf	1	"NAD metabolism in oncogene induced senescence and mitochondrial dysfunction associated senescence"	""	0
"Glycolysis in senescence"	-Inf	1	"Glycolysis in senescence"	""	0
"TCA cycle in senescence"	1.8666125847223	0.239499634109527	"TCA cycle in senescence"	"5160"	1
"Nephrogenesis"	-Inf	1	"Nephrogenesis"	""	0
"Development of ureteric collection system"	-Inf	0.412463182577856	"Development of ureteric collection system"	""	0
"Burn wound healing"	-1.18649875173727	0.724502319445214	"Burn wound healing"	"5127"	1
"Fatty acid transporters"	-Inf	1	"Fatty acid transporters"	""	0
"FOXP3 in COVID 19"	-Inf	1	"FOXP3 in COVID 19"	""	0
"7 oxo C and 7 beta HC pathways"	-Inf	1	"7 oxo C and 7 beta HC pathways"	""	0
"SARS CoV 2 altering angiogenesis via NRP1"	-Inf	1	"SARS CoV 2 altering angiogenesis via NRP1"	""	0
"FOXA2 pathway"	-Inf	1	"FOXA2 pathway"	""	0
"Modulators of TCR signaling and T cell activation"	0.796223256830899	0.227080217785383	"Modulators of TCR signaling and T cell activation"	"1326;7409;3551"	3
"Kallmann syndrome"	0.0592576626646929	0.481914413935727	"Kallmann syndrome"	"55636"	1
"Soluble ACE2 mediated cell entry of SARS CoV 2"	-Inf	1	"Soluble ACE2 mediated cell entry of SARS CoV 2"	""	0
"T cell modulation in pancreatic cancer"	-Inf	0.636820547946559	"T cell modulation in pancreatic cancer"	""	0
"Neuroinflammation and glutamatergic signaling"	-0.981384321832653	1	"Neuroinflammation and glutamatergic signaling"	"2906;5160;5582"	3
"Vasopressin regulated water reabsorption"	-Inf	0.633051901537126	"Vasopressin regulated water reabsorption"	""	0
"Pleural mesothelioma"	-2.00375213486111	0.0143648980551306	"Pleural mesothelioma"	"23043;9869;1437;7186"	4
"Prostaglandin signaling"	-Inf	1	"Prostaglandin signaling"	""	0
"Kinin Kallikrein pathway"	-Inf	1	"Kinin Kallikrein pathway"	""	0
"Complement system in neuronal development and plasticity"	-Inf	0.121663775242184	"Complement system in neuronal development and plasticity"	""	0
"Interactions of natural killer cells in pancreatic cancer"	-0.203776743169101	0.535781322461251	"Interactions of natural killer cells in pancreatic cancer"	"1437"	1
"Opioid receptor pathways"	-Inf	1	"Opioid receptor pathways"	""	0
"Orexin receptor pathway"	-Inf	0.177880661519319	"Orexin receptor pathway"	""	0
"Overview of proinflammatory and profibrotic mediators"	-2.15130932327497	0.267939048715281	"Overview of proinflammatory and profibrotic mediators"	"1437"	1
"CCL18 signaling pathway"	-Inf	1	"CCL18 signaling pathway"	""	0
"T cell activation SARS CoV 2"	-0.706277083698284	1	"T cell activation SARS CoV 2"	"253260;3551"	2
"Regulation of actin cytoskeleton"	-0.548424914556547	0.800303422137864	"Regulation of actin cytoskeleton"	"8874;7409;9138"	3
"Congenital generalized lipodystrophy"	-Inf	1	"Congenital generalized lipodystrophy"	""	0
"Familial partial lipodystrophy"	-Inf	1	"Familial partial lipodystrophy"	""	0
"Progeria associated lipodystrophy"	-Inf	1	"Progeria associated lipodystrophy"	""	0
"Acquired partial lipodystrophy Barraquer Simons syndrome"	-Inf	1	"Acquired partial lipodystrophy Barraquer Simons syndrome"	""	0
"Familial hyperlipidemia type 1"	-Inf	1	"Familial hyperlipidemia type 1"	""	0
"Familial hyperlipidemia type 2"	-Inf	1	"Familial hyperlipidemia type 2"	""	0
"Familial hyperlipidemia type 3"	-Inf	1	"Familial hyperlipidemia type 3"	""	0
"Familial hyperlipidemia type 4"	0.488100961468567	0.452691158143295	"Familial hyperlipidemia type 4"	"84532"	1
"Familial hyperlipidemia type 5"	-Inf	1	"Familial hyperlipidemia type 5"	""	0
"Antiviral and anti inflammatory effects of Nrf2 on SARS CoV 2 pathway"	-0.169011325008424	0.584069241241156	"Antiviral and anti inflammatory effects of Nrf2 on SARS CoV 2 pathway"	"3551"	1
"Nucleotide excision repair in xeroderma pigmentosum "	0.249941224273803	0.457292230690901	"Nucleotide excision repair in xeroderma pigmentosum "	"5427;3978;2968"	3
"Network map of SARS CoV 2 signaling pathway"	-2.97133065716873	0.0320744008240034	"Network map of SARS CoV 2 signaling pathway"	"7186"	1
"SARS CoV 2 B 1 1 7 variant antagonises innate immune activation"	-Inf	1	"SARS CoV 2 B 1 1 7 variant antagonises innate immune activation"	""	0
"Cohesin complex Cornelia de Lange syndrome"	-1.73032255766494	0.606303327884486	"Cohesin complex Cornelia de Lange syndrome"	"9985"	1
"SMC1 SMC3 role in DNA damage Cornelia de Lange Syndrome"	-Inf	1	"SMC1 SMC3 role in DNA damage Cornelia de Lange Syndrome"	""	0
"NIPBL role in DNA damage Cornelia de Lange syndrome"	-Inf	1	"NIPBL role in DNA damage Cornelia de Lange syndrome"	""	0
"Inclusion body myositis"	-Inf	1	"Inclusion body myositis"	""	0
"Sphingolipid metabolism in senescence"	-Inf	1	"Sphingolipid metabolism in senescence"	""	0
"Prostaglandin and leukotriene metabolism in senescence "	-1.15130932327497	0.606303327884486	"Prostaglandin and leukotriene metabolism in senescence "	"5600"	1
"Mitochondrial fatty acid oxidation disorders"	-Inf	1	"Mitochondrial fatty acid oxidation disorders"	""	0
"Alzheimer 39 s disease"	-1.44566534013135	0.123535664019011	"Alzheimer 39 s disease"	"2906;7186;3551"	3
"Th17 cell differentiation pathway"	-0.381314928721288	0.713874644451936	"Th17 cell differentiation pathway"	"5187;3551"	2
"Non classical role of vitamin D"	-Inf	1	"Non classical role of vitamin D"	""	0
"ALA oxylipin metabolism"	-Inf	1	"ALA oxylipin metabolism"	""	0
"Linoleic acid oxylipin metabolism"	-Inf	1	"Linoleic acid oxylipin metabolism"	""	0
"Calcium mediated T cell apoptosis involved in inclusion body myositis"	-Inf	1	"Calcium mediated T cell apoptosis involved in inclusion body myositis"	""	0
"GDNF signaling"	-Inf	1	"GDNF signaling"	""	0
"NRP1 triggered signaling pathways in pancreatic cancer "	-0.694102369752182	1	"NRP1 triggered signaling pathways in pancreatic cancer "	"55630"	1
"COVID 19 structural coverage map"	0.488100961468567	0.509583704403088	"COVID 19 structural coverage map"	"3508"	1
"Lung pathology of COVID 19"	0.729109060972362	0.42182706366717	"Lung pathology of COVID 19"	"1437"	1
"Complement mediated inflammation of pulmonary alveolus in COVID 19 hypothetical pathway "	-Inf	1	"Complement mediated inflammation of pulmonary alveolus in COVID 19 hypothetical pathway "	""	0
"Lipid metabolism in senescent cells"	-Inf	1	"Lipid metabolism in senescent cells"	""	0
"Spina bifida"	-Inf	1	"Spina bifida"	""	0
"Iron sulfur cluster biogenesis"	0.866612584722297	0.336873702456813	"Iron sulfur cluster biogenesis"	"2232"	1
"N glycan biosynthesis"	-Inf	0.407946147714057	"N glycan biosynthesis"	""	0
"Docosahexaenoic acid oxylipin metabolism"	-Inf	1	"Docosahexaenoic acid oxylipin metabolism"	""	0
"Arachidonic acid AA ARA oxylipin metabolism"	-Inf	1	"Arachidonic acid AA ARA oxylipin metabolism"	""	0
"SARS CoV 2 replication organelle formation"	-Inf	1	"SARS CoV 2 replication organelle formation"	""	0
"Urotensin II mediated signaling pathway"	-1.74219665795323	1	"Urotensin II mediated signaling pathway"	"3551"	1
"Hypertrophy model"	-Inf	1	"Hypertrophy model"	""	0
"Glyoxylate metabolism"	-Inf	1	"Glyoxylate metabolism"	""	0
"Hemesynthesis defects and porphyrias"	-Inf	1	"Hemesynthesis defects and porphyrias"	""	0
"Leukotriene metabolic pathway"	-Inf	1	"Leukotriene metabolic pathway"	""	0
"Iron metabolism disorders"	-Inf	1	"Iron metabolism disorders"	""	0
"Disorders of galactose metabolism "	1.48810096146857	0.299510294678952	"Disorders of galactose metabolism "	"2592"	1
"Ulcerative colitis signaling"	-Inf	1	"Ulcerative colitis signaling"	""	0
"Disorders in ketone body synthesis"	-Inf	1	"Disorders in ketone body synthesis"	""	0
"Disorders of bile acid synthesis and biliary transport"	-Inf	1	"Disorders of bile acid synthesis and biliary transport"	""	0
"Disorders of fructose metabolism"	-Inf	1	"Disorders of fructose metabolism"	""	0
"Biosynthesis and turnover of 1 deoxy sphingoid bases"	-Inf	1	"Biosynthesis and turnover of 1 deoxy sphingoid bases"	""	0
"DYRK1A involvement regarding cell proliferation in brain development"	-Inf	0.416454231638017	"DYRK1A involvement regarding cell proliferation in brain development"	""	0
"Roles of ceramides in development of insulin resistance"	-Inf	1	"Roles of ceramides in development of insulin resistance"	""	0
"Pro survival signaling of neuroprotectin D1"	0.544684489834935	0.336873702456813	"Pro survival signaling of neuroprotectin D1"	"7186"	1
"SARS CoV 2 mitochondrial chronic oxidative stress and endothelial dysfunction"	-Inf	1	"SARS CoV 2 mitochondrial chronic oxidative stress and endothelial dysfunction"	""	0
"Vitamin K metabolism and activation of dependent proteins"	-Inf	1	"Vitamin K metabolism and activation of dependent proteins"	""	0
"mRNA vaccine activation of dendritic cell and induction of IFN 1"	-Inf	1	"mRNA vaccine activation of dendritic cell and induction of IFN 1"	""	0
"Copper metabolism"	-Inf	1	"Copper metabolism"	""	0
"Creatine pathway"	-Inf	1	"Creatine pathway"	""	0
"Resolvin E1 and resolvin D1 signaling pathways promoting inflammation resolution"	-Inf	1	"Resolvin E1 and resolvin D1 signaling pathways promoting inflammation resolution"	""	0
"Modulation of PI3K Akt mTOR signaling by bioactive sphingolipids"	-Inf	1	"Modulation of PI3K Akt mTOR signaling by bioactive sphingolipids"	""	0
"Cholesterol synthesis disorders"	-Inf	1	"Cholesterol synthesis disorders"	""	0
"Synthesis of ceramides and 1 deoxyceramides"	-Inf	1	"Synthesis of ceramides and 1 deoxyceramides"	""	0
"Disorders in ketolysis"	-Inf	1	"Disorders in ketolysis"	""	0
"Inflammatory bowel disease signaling"	-Inf	0.631436299139494	"Inflammatory bowel disease signaling"	""	0
"PtdIns 4 5 P2 in cytokinesis pathway"	-Inf	1	"PtdIns 4 5 P2 in cytokinesis pathway"	""	0
"Dravet syndrome"	1.18854067960966	0.174026333747923	"Dravet syndrome"	"253260;5600"	2
"Alstrom syndrome"	-0.133387415277703	0.606303327884486	"Alstrom syndrome"	"11020"	1
"Clock controlled autophagy in bone metabolism"	-1.46967080314214	0.726408361250709	"Clock controlled autophagy in bone metabolism"	"5187"	1
"Amino acid conjugation of benzoic acid"	-Inf	1	"Amino acid conjugation of benzoic acid"	""	0
"Glucose metabolism in triple negative breast cancer cells"	-Inf	1	"Glucose metabolism in triple negative breast cancer cells"	""	0
"Amino acid metabolism in triple negative breast cancer cells"	-Inf	1	"Amino acid metabolism in triple negative breast cancer cells"	""	0
"Warburg effect modulated by deubiquitinating enzymes and their substrates"	-Inf	1	"Warburg effect modulated by deubiquitinating enzymes and their substrates"	""	0
"Extrafollicular and follicular B cell activation by SARS CoV 2"	-Inf	0.272856452454666	"Extrafollicular and follicular B cell activation by SARS CoV 2"	""	0
"Diet dependent trimethylamine trimethylamine N oxide metabolism "	-Inf	1	"Diet dependent trimethylamine trimethylamine N oxide metabolism "	""	0
"Metabolic reprogramming in pancreatic cancer"	-0.669440315517913	1	"Metabolic reprogramming in pancreatic cancer"	"5160"	1
"2q11 2 copy number variation syndrome"	-0.0593868338339261	0.595338301207528	"2q11 2 copy number variation syndrome"	"54910"	1
"2q13 copy number variation syndrome"	-1.04027801088622	1	"2q13 copy number variation syndrome"	"1437"	1
"2q21 1 copy number variation syndrome"	-Inf	1	"2q21 1 copy number variation syndrome"	""	0
"2q37 copy number variation syndrome"	-0.610201112143237	1	"2q37 copy number variation syndrome"	"80895;23192;8527"	3
"Nephrotoxcicity adverse outcome pathway"	-Inf	1	"Nephrotoxcicity adverse outcome pathway"	""	0
"Hippocampal synaptogenesis and neurogenesis"	-Inf	1	"Hippocampal synaptogenesis and neurogenesis"	""	0
"Arsenic metabolism and reactive oxygen species generation"	-Inf	1	"Arsenic metabolism and reactive oxygen species generation"	""	0
"Bardet Biedl syndrome"	0.696687583279984	0.302504035888414	"Bardet Biedl syndrome"	"57560;11020;374654;22897"	4
"Estradiol regulation in porto sinusoidal vascular disease"	-Inf	1	"Estradiol regulation in porto sinusoidal vascular disease"	""	0
"Markers of kidney cell lineage"	-Inf	0.410753714945588	"Markers of kidney cell lineage"	""	0
"Cholestasis"	-Inf	1	"Cholestasis"	""	0
"Lac Phe pathway"	-Inf	1	"Lac Phe pathway"	""	0
"G13 signaling pathway"	-0.0968615392525889	1	"G13 signaling pathway"	"9138"	1
"Mitochondrial beta oxidation"	-Inf	1	"Mitochondrial beta oxidation"	""	0
"COVID 19 and endothelial cell senescence"	-Inf	1	"COVID 19 and endothelial cell senescence"	""	0
"Role of ROS in COVID 19 endothelial dysfunction"	-Inf	1	"Role of ROS in COVID 19 endothelial dysfunction"	""	0
"Genetic causes of porto sinusoidal vascular disease"	-Inf	0.626260545679217	"Genetic causes of porto sinusoidal vascular disease"	""	0
"LDL influence on CD14 and TLR4"	0.0592576626646929	0.467502351028592	"LDL influence on CD14 and TLR4"	"5600"	1
"Effect of intestinal microbiome on anticoagulant response of vitamin K antagonists"	-Inf	1	"Effect of intestinal microbiome on anticoagulant response of vitamin K antagonists"	""	0
"Ether lipid biosynthesis"	0.729109060972362	0.42182706366717	"Ether lipid biosynthesis"	"5189"	1
"Estrogen metabolism"	-Inf	0.62627516372022	"Estrogen metabolism"	""	0
"Steroid hormone precursor biosynthesis"	-Inf	1	"Steroid hormone precursor biosynthesis"	""	0
"Mineralocorticoid biosynthesis"	-Inf	1	"Mineralocorticoid biosynthesis"	""	0
"Acetylcholine synthesis"	2.38118575755206	0.174372026711009	"Acetylcholine synthesis"	"5160"	1
"Glucocorticoid biosynthesis"	-Inf	1	"Glucocorticoid biosynthesis"	""	0
"Chronic hyperglycemia impairment of neuron function"	-0.335021276447353	1	"Chronic hyperglycemia impairment of neuron function"	"5582"	1
"Cell interactions of the pancreatic cancer microenvironment"	0.188540679609659	0.509583704403088	"Cell interactions of the pancreatic cancer microenvironment"	"1437"	1
"Immune infiltration in pancreatic cancer"	-1.07824586108524	1	"Immune infiltration in pancreatic cancer"	"1437"	1
"17q12 copy number variation syndrome"	-1.47679523757552	1	"17q12 copy number variation syndrome"	"10948;8557"	2
"Glycosphingolipid metabolism"	-Inf	1	"Glycosphingolipid metabolism"	""	0
"Acute myeloid leukemia"	-0.0782458610852421	0.710107844456994	"Acute myeloid leukemia"	"1437;3551"	2
"Sildenafil treatment"	0.664978723552647	0.467502351028592	"Sildenafil treatment"	"5142"	1
"Ganglio series sphingolipid metabolism"	-Inf	1	"Ganglio series sphingolipid metabolism"	""	0
"ID signaling pathway"	-Inf	1	"ID signaling pathway"	""	0
"Cytokines and inflammatory response"	-0.91998377716851	0.509583704403088	"Cytokines and inflammatory response"	"1437"	1
"TROP2 regulatory signaling"	-Inf	0.634850321008739	"TROP2 regulatory signaling"	""	0
"Lacto series sphingolipid metabolism"	-Inf	1	"Lacto series sphingolipid metabolism"	""	0
"Cholesterol metabolism"	-2.31925396058904	1	"Cholesterol metabolism"	"10948"	1
"DNA mismatch repair"	-0.426169164505549	0.126844914666751	"DNA mismatch repair"	"5427;3978"	2
"Isoglobo series sphingolipids"	-Inf	1	"Isoglobo series sphingolipids"	""	0
"Metabolic pathways of fibroblasts"	-Inf	1	"Metabolic pathways of fibroblasts"	""	0
"Carnosine metabolism of glial cells"	-Inf	1	"Carnosine metabolism of glial cells"	""	0
"Lactate shuttle in glial cells"	-Inf	1	"Lactate shuttle in glial cells"	""	0
"Sebaleic acid formation and metabolism"	-Inf	1	"Sebaleic acid formation and metabolism"	""	0
"Primary ovarian insufficiency"	-2.25440281623907	0.0941735472283921	"Primary ovarian insufficiency"	"2592"	1
"Female steroid hormones in cardiomyocyte energy metabolism"	-Inf	1	"Female steroid hormones in cardiomyocyte energy metabolism"	""	0
"Male steroid hormones in cardiomyocyte energy metabolism"	-Inf	1	"Male steroid hormones in cardiomyocyte energy metabolism"	""	0
"Fatty acids and lipoproteins transport in hepatocytes"	-0.788739243890257	0.616972489224078	"Fatty acids and lipoproteins transport in hepatocytes"	"10948"	1
"Octadecanoid formation from linoleic acid"	-Inf	1	"Octadecanoid formation from linoleic acid"	""	0
"Cholesterol biosynthesis pathway in hepatocytes"	-Inf	0.631436299139494	"Cholesterol biosynthesis pathway in hepatocytes"	""	0
"Autophagy in pancreatic ductal adenocarcinoma"	-Inf	1	"Autophagy in pancreatic ductal adenocarcinoma"	""	0
"Enterocyte cholesterol metabolism"	-Inf	0.62627516372022	"Enterocyte cholesterol metabolism"	""	0
"Induction of autophagy and toll like receptor signaling pathways by graphene oxide "	-Inf	1	"Induction of autophagy and toll like receptor signaling pathways by graphene oxide "	""	0
"Glycolysis and gluconeogenesis"	-0.335021276447353	1	"Glycolysis and gluconeogenesis"	"5160"	1
"Pathophysiological roles of DUX4 in FSHD1"	-Inf	0.62627516372022	"Pathophysiological roles of DUX4 in FSHD1"	""	0
"Abnormal calcium handling and its effects on muscle contraction in DMD"	-Inf	1	"Abnormal calcium handling and its effects on muscle contraction in DMD"	""	0
"Cardiomyocyte signaling pathways converging on titin"	-0.169011325008424	0.595338301207528	"Cardiomyocyte signaling pathways converging on titin"	"8557"	1
"1p36 copy number variation syndrome"	0.530329196857865	0.327597606143675	"1p36 copy number variation syndrome"	"54587;8764;339451;7186"	4
"8p23 1 copy number variation syndrome"	-Inf	0.406008016465567	"8p23 1 copy number variation syndrome"	""	0
"IL 26 signaling pathways"	-0.833827133418795	1	"IL 26 signaling pathways"	"1437"	1
"11p11 2 copy number variation syndrome "	-0.718349915998859	1	"11p11 2 copy number variation syndrome "	"84680"	1
"Kleefstra syndrome"	-Inf	1	"Kleefstra syndrome"	""	0
"10q11 21q11 23 copy number variation syndrome"	-0.788739243890257	1	"10q11 21q11 23 copy number variation syndrome"	"10514"	1
"Macrophage stimulating protein MSP signaling network map"	-2.45531551016507	0.727793197427534	"Macrophage stimulating protein MSP signaling network map"	"4486"	1
"Metabolic Epileptic Disorders"	-0.497959847573559	1	"Metabolic Epileptic Disorders"	"5160;48"	2
